,movieName,comments,ratings
21724,크루엘라,,8
21725,크루엘라,빠지는 거 없이 다 훌륭,10
21726,크루엘라,엠마스톤 너무 존예보스ㅠㅠㅠ,9
21727,크루엘라,크루엘라 너무 멋있고 짱 ㅠㅠㅠ 또 보고싶다,10
21728,크루엘라,재밌게봤어요 크루엘라,10
21729,크루엘라,중독성있는 영화입니다!,10
21730,크루엘라,크루엘라 재밌게 봤습니다 엠마스톤의 연기가 좋네요,6
21731,크루엘라,캐릭터에 치이고 화려한 소품과 영상미에 한 번 더 치이고 영화관을 나온다.,10
21732,크루엘라,오랜만에 극장가서 본 영화인데 노래랑 연출이랑 연기가 인상 깊었어요,9
21733,크루엘라,연기 연출 스토리 다 잡은 영화 존잼,10
21734,크루엘라,너무 재밌게 잘본 최고의 영화 연출 스토리 음악 모두 최고,10
21735,크루엘라,진작 봐서 오리지널티켓 받을걸 ~ 하는 아쉬움이 남네요 영화 정말 재미있었고 엠마스톤의 재발견,10
21736,크루엘라,원작을 모르고 봐서 더 좋았던거 같음. 오스트도 너무 좋아 귀도 즐거웠음. 엠마 언니들 사랑해요,10
21737,크루엘라,다시보고싶은 유일한 영화,10
21738,크루엘라,정말정말 재밌다 엠마스톤 최고,10
21739,크루엘라,크루엘라 원작을 전혀 모르고 봤는데도 이해하기 수월했고 재밌게 봤어요! 적극 추천합니다 ㅎㅎ,10
21740,크루엘라,연출 넘 좋았어요 재미는 그저 그랬는데 괜찮았어요,9
21741,크루엘라,굿 엠마 스톤이 연기를 잘해용,10
21742,크루엘라,엠마스톤에게 착붙인 캐릭터,8
21743,크루엘라,크루엘라 재밌어요,10
21744,크루엘라,엠마스톤 너무 좋다,9
21745,크루엘라,빌런들을 위한 디즈니의 야심작.,10
21746,크루엘라,매력적으로 재탄생한 빌런의 전사..,7
21747,크루엘라,스토리보단 연기력으로 사로잡는 영화. 엠마 스톤 찬양해!,7
21748,크루엘라,배우들이 다했음 캐릭터 진짜 매력적으로 보여줬고 연기 너무 짜릿...,9
21749,크루엘라,미쳤다,10
21750,크루엘라,극장에서 집으로 온 후 몇시간 동안 계속 유튜브로 OST 주구장창 듣게 되는 영화.,9
21751,크루엘라,역시 엠마 스톤 ost도 좋음,9
21752,크루엘라,ㅠㅠ진짜 스토리도 완벽학고 ost는 지금까지도 듣고있어요ㅠㅠ너무 좋아서 영화관에서 두번봤어요,10
21753,크루엘라,스토리가 막장 아침드라마급 ㅎㅎ,8
21754,크루엘라,너무너무 재밌음 인생은 크루엘라 처럼 살아야돼,10
21755,크루엘라,정말 감동적인 영화였어요.연기 짱.두번이나 봤습니다.,10
21756,크루엘라,연출력이 뛰어나여,8
21757,크루엘라,재밌습니다 정말,10
21758,크루엘라,올해 본 영화중에 제일 재밌었어요,10
21759,크루엘라,디즈니 빌런 좋아요! 엠마스톤 존예 *.*,10
21760,크루엘라,매력적인 천재 빌런의 등장,7
21761,크루엘라,너무 재밌는 디즈니 빌런영화~,10
21762,크루엘라,영화의 분위가 너무 좋았어요. 옷 구경하는 재미도 있어서 좋았어요,10
21763,크루엘라,보는 재미가 있다. 엠마톰슨 엠마스톤 사랑해,8
21764,크루엘라,크루엘라의 완벽한 재해석. 연기 음악 연출 뭐 하나 빠지는 게 없다.,7
21765,크루엘라,매력적인 악당.,10
21766,크루엘라,캐릭터 특성상 자칫하면 과하게 느껴질 수 있는데 엠마스톤의 연기가 뛰어나서 몰입이 잘 됐습니다. 초반의 아역과 다른 배우들의 연기도 훌륭합니다. 화려하고 개성있는 드레스들 보는 재미가 컸습니다. 중간중간의 뉴스 헤드라인 연출들도 기억에 남네요.,10
21767,크루엘라,러닝타임을 조금만 더 쳐냈다면 어땠을까 엠마스톤은 언제나 짜릿하다,6
21768,크루엘라,쿠키까지 완벽했다,8
21769,크루엘라,,9
21770,크루엘라,일단 노래가 넘넘 신나고 크루엘라역할이 찰떡~~,7
21771,크루엘라,강아지들이 너무 귀여웠다,8
21772,크루엘라,원작을 이렇게 활용한 영화는 또 없을 거야,8
21773,크루엘라,영화 재밌게 보고 왔어요!,10
21774,크루엘라,ost가 정말 좋네요.,8
21775,크루엘라,음악이 너무 좋았음,7
21776,크루엘라,엠마스톤이 진짜 연기를 잘하는구나를 느끼게 해준 영화네요,6
21777,크루엘라,크루엘라 액션씬도 볼만하고 화려한연출은 디즈니 답네요,7
21778,크루엘라,엠마 스톤과 찰떡인 크루엘라음악도 너무 좋다,7
21779,크루엘라,엠마 스톤이 다했다,9
21780,크루엘라,잘 된 실사화의 교본,8
21781,크루엘라,멋있는 배우들의 멋진 연기,9
21782,크루엘라,엠마 스톤 연기가 좋았음 그리고 같이 나온 강아지도 너무 귀여움,8
21783,크루엘라,마지막 결말이 조금 어이가 없지만 중간 중간 패션쇼를 하며 보여주는 영상들이 좋았습니다.,7
21784,크루엘라,패셔너블하고 트렌디한 올드 무비,10
21785,크루엘라,존잼 ㅜㅜ 미술팀 정말 대박,8
21786,크루엘라,동물 좋아하고 화려하고 예쁜거 좋아하면 무조건 추천! 그거 아니더라도 추천합니다ㅋㅋㅋ,10
21787,크루엘라,진짜 너무 재미있었습니다. 크루엘라 매력 굿b,9
21788,크루엘라,크루엘라 최고! 엠마스톤 최고! ost도 너무 좋아서 한 열번 본 듯해요,10
21789,크루엘라,배우들의 연기가 훌륭하고 영화의 분위기와 음악이 좋았습니다.,8
21790,크루엘라,재밌어요! 패션 보는재미도 있고 ost도 좋네요.,8
21791,크루엘라,이게 바로 내가 기다렸던 빌런 영화,10
21792,크루엘라,,8
21793,크루엘라,,10
21794,크루엘라,"개봉전까지 전혀 모르던 영화였는데, 패션 소재가 들어가서 영상미도 좋고 재밌게 잘 봤어요!",9
21795,크루엘라,이것이 우리가 빌런영화에게 바라는 그 것! 착하기만한 빌런은 매력없다,7
21796,크루엘라,유치하다는 사람도 있던데 끝까지 재미있게 잘 봤어요!,9
21797,크루엘라,크루엘라 매력있게 잘 나왔네요,8
21798,크루엘라,"재수없지만 마음이 가는 인물, 크루엘라!",7
21799,크루엘라,악마는 프라다를 입는다 + 디즈니,7
21800,크루엘라,재미있게 잘 봤습니다.,10
21801,크루엘라,전연령대 조커 순한맛?,8
21802,크루엘라,엠마스톤의 연기가 획일적이고 단조로웠으나 패션은 볼만함. 사실 그거말곤 볼 게 없기도...,6
21803,크루엘라,"라라랜드의 엠마스톤이 최애였지만, 크루엘라를 보고난 후, 최애가 바뀌었다.너무나도 완벽한 연기변신을 한 그녀에게 박수를!!",10
21804,크루엘라,전반적으로 화려한 영상에 좋은 연기가 돋보였지만 후반부는 약간 아쉬웠다,9
21805,크루엘라,"영화를 보고 나면 정말 두 여배우의 찰떡같은 배역에 감탄, OST에 감탄 계속 N차를 부르는 영화였다.",10
21806,크루엘라,오랜만에 본 통쾌하고 시원한 영화,8
21807,크루엘라,,10
21808,크루엘라,,7
21809,크루엘라,지루해,1
21810,크루엘라,디즈니의 새로운 시도와 매력적인 악녀 크루엘라의 탄생,10
21811,크루엘라,좋아ㅛ어요????????????,10
21812,크루엘라,엠마 스톤 연기 대박!!,10
21813,크루엘라,"디즈니 답지 않게 매력적인 악당인데, 막판 한스푼이 디즈니스러워서 아쉬움.",8
21814,크루엘라,영화내내 눈이 즐겁고 재밌어서 집중해서봄. 영상 스토리 연기 모두 매력적인 영화,10
21815,크루엘라,엠마스톤 보는맛에..,10
21816,크루엘라,쉴새없이 음악이 흐르지만 전혀 방해가 안되는 영화,8
21817,크루엘라,엠마 대 엠마 연기 미러전 웅장하다,9
21818,크루엘라,눈뽕의 영화화가 바로 크루엘라 아닌가 싶네요. 보는 내내 황홀했습니다.,10
21819,크루엘라,엠마 스톤이 정말 다 했다. 다른게 부족한게 아니라 배우가 너무 뛰어나서 다 했다고 말하고 싶다,7
21820,크루엘라,재밌어요,10
21821,크루엘라,엠마가 크루엘라해서 빠져듬. 이뻐,8
21822,크루엘라,,10
21823,크루엘라,단점도 가려버리는 매력들,7
21824,크루엘라,엠마 스톤 팬이라면 꼭 봐야 하는 영화,7
21825,크루엘라,,9
21826,크루엘라,크루엘라 영화 재밌음!!,10
21827,크루엘라,디즈니특유의 유치함은 좀있지만엠마스톤 연기와 영상미는 칭찬,7
21828,크루엘라,너무 재밌어서 두 번 봄 연기 미쳤음,10
21829,크루엘라,디즈니 실사영화 중 단연코 원탑,7
21830,크루엘라,디즈니 실사 영화 중 개인적으로는 1등.,10
21831,크루엘라,디즈니 최고의 실사화,9
21832,크루엘라,진짜 올해 최고의 영화다,10
21833,크루엘라,엠마 스톤 톰슨 연기 최고였어요.,8
21834,크루엘라,좀 더 매운맛의 크루엘라도 보고싶다.,7
21835,크루엘라,엠마스톤 연기력 무엇..속편도 기대해봅니다.,10
21836,크루엘라,꼭 보세요! 정말 좋았습니다. 역시 화려한 패션이 나오는 영화들은 늘 옳고 짜릿하네요. 엠마 스톤에게는 라라랜드 각인을 갱신해줄 영화가 될 것 같습니다.,10
21837,크루엘라,엠마 스톤 팬이라면 필 관람영화입니다.,10
21838,크루엘라,잔인한 세상에서 살아남기란~ 역시 엠마스톤!,9
21839,크루엘라,아름답고 화려한 영화. 두번 보고싶다.,9
21840,크루엘라,두 엠마들의 원투펀치,10
21841,크루엘라,음악이 너무 좋다. 엠마 스톤 연기도 최고야...,8
21842,크루엘라,예쁜 옷도 주구장창 보면 질리는 법. 단순히 눈에 보기 좋을 뿐만 아니라 디자이너의 고심도 담겨야 할텐데. 좀 늘어지는 건 덤.,6
21843,크루엘라,이런 디즈니 영화 처음이야. 의상과 노래 듣는 재미가 있던,7
21844,크루엘라,눈과 귀가 호강하는 영화,9
21845,크루엘라,두 엠마 배우의 연기가 인상적이다.,9
21846,크루엘라,,10
21847,크루엘라,실사화 기대했는데 의외로 좋았어요,8
21848,크루엘라,엠마스톤 연기 진짜 너무 잘하고 연출 영상미도 너무 멋있음 의상 재현도 퍼펙트,10
21849,크루엘라,카메라 플래시 장면 섬광 주의!,10
21850,크루엘라,캐릭터가 정말 매력있어요 추천합니다,8
21851,크루엘라,굿,10
21852,크루엘라,연출 스토리 음악 배우까지 다 좋았어요,9
21853,크루엘라,,8
21854,크루엘라,크루엘라 그 자체인 엠마 스톤과 눈을 사로 잡는 영상미,10
21855,크루엘라,크루엘라 연기도 미쳤고 넘 재밋음,8
21856,크루엘라,크루엘라 쵝오...에마스톤 최고.,8
21857,크루엘라,엠마스톤이 연기를 참 잘하더라.후반부로 갈 수록 스토리가 좀 아쉬웠다.,7
21858,크루엘라,오랜만에 너무 재밌게 관람한 영화예요.,10
21859,크루엘라,우리가 알고있던 크루엘라가 아니다!!,7
21860,크루엘라,"특이한 여성, 못된 여성, 매력있는 여성, 착한 여성 거의 모든 여자가 나와서 즐거움",9
21861,크루엘라,어수선한 스토리를 메꾸는 연기로도 채워지지 않는 아쉬움. 영상미는 좋다.,6
21862,크루엘라,화려한 볼거리에 평이한 스토리를 입혔지만 화려하게 입히는 연기와 재미는 효과적,8
21863,크루엘라,"크루엘라. 엠마 스톤이 아니었다면, 이 정도로 잘 만들진 못 했을 겁니다",10
21864,크루엘라,재밌었습니다 연기도 진짜 최고,9
21865,크루엘라,"흥미진진한 두 엠마의 대결, 그리고 결말까지 완벽한 영화",9
21866,크루엘라,디즈니의 악녀 크루엘라를 사랑스럽게 연출하는 법,8
21867,크루엘라,연기력들이 미쳤다.,7
21868,크루엘라,"두 엠마와 미술, 의상, 그리고 음악이 살린 영화.",7
21869,크루엘라,스토리가 아쉽다는 생각이 들지만 엠마스톤의 연기가 지워준다.,8
21870,크루엘라,,10
21871,크루엘라,와 속편 제작된다는 소식에 신난다,9
21872,크루엘라,"음악, 미술, 의상, 그 중에서도 매혹적 광기의 두 엠마",8
21873,크루엘라,몰입해서 봤습니다 ~,10
21874,크루엘라,"연기, OST 둘 다 너무 좋음",9
21875,크루엘라,엠마스톤하고 너무나 찰떡궁합이었던 영화.디즈니가 맞나 싶을정도로 기존의 이미지를 탈피하고 캐릭터에 맞게 연출한 것이 너무나 만족스러웠습니다.,10
21876,크루엘라,순한맛 조커,7
21877,크루엘라,엠마스톤의 매력과이야기!,10
21878,크루엘라,엠마 스톤 팬이라면 꼭 봐야한는 영화,10
21879,크루엘라,빌런은 이렇게 만들어졌다,7
21880,크루엘라,생각지 못하게 잘 관람했습니다.,10
21881,크루엘라,엠마 스톤 팬이라면 꼭 봐야할 영화!,10
21882,크루엘라,믿고 보는 디즈니 실사화 엠마들의 연기가 좋아용 ㅎㅎ,10
21883,크루엘라,무엇보다 두 엠마의 연기가 백미,8
21884,크루엘라,완벽하다,10
21885,크루엘라,발랄하고 재미있는 영화 한 편 본 느낌이에요. :-),8
21886,크루엘라,주인공 연기가 뛰어나고 재밌게 잘 봤어요,10
21887,크루엘라,화려하고 볼거리가 가득해서 감탄 나옴,10
21888,크루엘라,"N차한 영화. 배우들의 연기부터 연출, 영상, ost 뭐 하나 빠지는 게 없었다.",10
21889,크루엘라,시리즈화되기를 강력하게 바람,10
21890,크루엘라,영상미가 화려하고 세련됐다,8
21891,크루엘라,화려하고 볼거리 많은 영화! 이건 영화관에서 봐야한다.,9
21892,크루엘라,순한맛이지만 매력적으로 만들어진 실사화.,9
21893,크루엘라,"배우들의 뛰어난 연기가 캐릭터의 매력이 잘 살리고, 영화 자체로 보는 재미 듣는 재미를 충분히 준다. 러닝타임이 길어 약간 지루하게 느껴지는 부분은 다소 아쉽다.",9
21894,크루엘라,너무 재밌어요~!,10
21895,크루엘라,내 최애영화 등극!엠마스톤 엠마톰슨도 최고고 댕댕이들 만세!,10
21896,크루엘라,엠마 스톤 연기도 좋고 스토리도 재미있다,10
21897,크루엘라,2021 최고의 영화,10
21898,크루엘라,내가 딱 좋아할 만한 요소들로 가득한 영화,10
21899,크루엘라,두 엠마배우가 확실하게 보여주는 스타일리쉬한 영화,8
21900,크루엘라,크루엘라 / 엠마 스톤,10
21901,크루엘라,"엠마 너무 멋있어.. 화려한 영상미와 의상, 음악까지 굿굿",10
21902,크루엘라,,9
21903,크루엘라,화려한 음악과 볼거리로 가득하다,7
21904,크루엘라,"레퍼런스 적절한, 탄탄한 프리퀄.",7
21905,크루엘라,디즈니 실사화에 기대를 하는 게 아니었다,6
21906,크루엘라,뭐 하나 빠지는거 없는 영화라 눈과 귀가 즐거웠다,10
21907,크루엘라,말 그대로 재밌다의 모든 요소를 갖춘 영화,10
21908,크루엘라,의상팀만 고생한 듯..휴,6
21909,크루엘라,연기력으로 하드캐리,6
21910,크루엘라,나는 크루엘라 신난다! 일내자!,7
21911,크루엘라,크루엘라 보통 영화의 주인공과 색달라서 좋았고 의상 보는 재미가 있던,6
21912,크루엘라,날 미치게 만드는 미친 언니,10
21913,크루엘라,완전 좋은 영화였어요~~^^,9
21914,크루엘라,빛나는 영화,7
21915,크루엘라,스토리 영상 다 제대로 즐긴 멋진 영화,9
21916,크루엘라,평점이 왜 높은지 이해가 안감^^나만 당할 수 없지 이런 심보인가낚여서 봤는데 너무 지루해서 나오고 싶었음,2
21917,크루엘라,엠마 스톤의 한계는 어디까지일까,9
21918,크루엘라,과연 앞으로도 시리즈물로 나올 수 있을까?,6
21919,크루엘라,"매력적인 캐릭터들, 귀가 즐거운 OST와 눈이 즐거운 연출, 의상. 대전까지 내려가서 돌비로 재관람 했습니다.",10
21920,크루엘라,소설책 한권 뚝딱 읽은 느낌. 가족끼리 보기 좋음,10
21921,크루엘라,엠마스톤 보러가는 디즈니스러운 영화,8
21922,크루엘라,영국에서 벌어지는 모범택시 + 펜트하우스.. 확실히 요즘 트렌드는 자극성이구나..,6
21923,크루엘라,"원래 영화 시간이 길면 중반부 정도에 힘을 풀고 보게 되는데, 이 영화는 처음부터 끝까지 한시도 눈을 떼지 않고 시청했다. 옷에 관심이 없고 딱히 찾아보지 않는 나에게도 크루엘라 내의 의상들은 완벽하고 아름다운 감동을 선사했다. 이런 패션에 환장하시는 분들은 더더욱 좋을 듯. 카메라 무빙, 연출, ost, 그리고 엠마들의 연기. ...",10
21924,크루엘라,"스토리는 크게 특별하지 않은 복수극이나, 인물 각각의 캐릭터성과 연출이 너무 좋았음. 영화관에서 봐야하는 영화",9
21925,크루엘라,내가 사랑하는 여자친구 휴가때 같이 본거라 그냥 좋았다.,10
21926,크루엘라,재밌어요,10
21927,크루엘라,영화 보는 내내 몇 번 소름 돋았는지 모르겠다 영상미에 반하고 스토리에 반하고 마지막엔 그냥 내가 엠마스톤한테 반했구나 벙쪄서 언니 개멋져요 하고 나온 영화.,10
21928,크루엘라,최근에 본 영화들 중에 가장 재밌었음! 연기도 너무 좋았고 드레스들 보는 재미도 있었고 스토리도 흥미로웠고 ㅎㅎㅎ 쓸데없는 감정소비 없이 깔끔하고 재밌었음,10
21929,크루엘라,디즈니 실사영화중 최고최고,10
21930,크루엘라,두엠마의환상적인콜라보,10
21931,크루엘라,좋았음,10
21932,크루엘라,간만에 이렇게 재밌게 본 영화는 오래만이였어요.일단 봐서 손해볼건 없는 영화,10
21933,크루엘라,기대만큼 못미쳤지만 오랜만에 볼만한 영화였다,8
21934,크루엘라,웅장한 음악과 매력있는 인물들이 함께 나오것은 전율이었습니다...벌써 두번 봤는데 더 볼거예요...!,10
21935,크루엘라,모든게 너무 완벽한 영화였습니다. 2편도 기대해 봅니다.,10
21936,크루엘라,,10
21937,크루엘라,"영상에 몰입할 수 있는 좋은 영화, 캐릭터가 정말 매력적이다",9
21938,크루엘라,만화에서 출발. 잘 살림.의상 디자인 매력적.,8
21939,크루엘라,악마는프라다를입는다와 조커를 합쳐놓은 느낌엠마스톤과 엠마톰슨의 연기가 볼만하다,7
21940,크루엘라,"패션 관련해서 런던 모습이 너무 멋있었어요 드레스 스케치하는 엠마 모습보면서 감탄했네요. 취업?할 때 나오던 부를레 노래도 찰떡이고요. 영상미, 음악 영화관에서 꼭 보셍요!!",10
21941,크루엘라,너무 너무 재밌고 극장 나오자마자 한 번 더 보고 싶다는 생각을 하게 만든 영화 ㅠㅜ!!,10
21942,크루엘라,"캐릭터, 영상, 연출 모든 것이 상당한 영화!",9
21943,크루엘라,디지니 특유의 연출이 보기좋았음,9
21944,크루엘라,존잼탱구리 엠마스톤의 연기가 끝내줘요~ 두 번째 보는중~ 데헷,10
21945,크루엘라,사실 늦게나마 볼거없어서 선택한 영화였는데 기억에 오래오래 남을 것 같아요. 연출 영상미 스토리 비주얼 하나 빠질게 없네요. 소장으로도 구매하려구요!,10
21946,크루엘라,너무 오랜만에 영화관에서 안 잔 영화.. 또 가서 보고싶고 사서 소장하고 싶은 영화입니둥,10
21947,크루엘라,화려한 의상들과 스토리 연출방법이 기억에 남네요 연기력은 말할필요도 없고 한번 보기 정말 좋은 영화였습니다!,9
21948,크루엘라,조커에 버금가는 매력과 능력의 빌런. 대 환 영!,9
21949,크루엘라,,10
21950,크루엘라,스토리는 무난한 편. 눈과 귀가 즐겁고 배우들의 연기력때문에 점수를 후하게 줄 수 밖에 없다. 뮤지컬 영화 만들던 디즈니라 그런지 OST도 수준급.,10
21951,크루엘라,영화에 나오는 의상들과 배경음악 전부 너무 멋있었어요 다시 보고 싶네요,10
21952,크루엘라,,7
21953,크루엘라,엠마 스톤의 연기력이 모든걸 다한 한편,10
21954,크루엘라,,10
21955,크루엘라,눈에 띄는 장면들이 몇 있음,7
21956,크루엘라,간만에 코로나인데 귀찮음 뚫고 극장간 보람느낌 너무재미있었음 여주캐스팅 완벽.. 꿀잼..아직고민중이시라면 보세요! 어른들을위한 동화,8
21957,크루엘라,사운드트랙도 완벽하고 그냥 완벽한 영화...,10
21958,크루엘라,신파라던가 선정적이고 자극적인것 없이 편하게 볼수 있어 좋았습니다구석구석 매력적인 요소가 많아 2회차 보면서 디테일을 찾아보고 싶네오!,9
21959,크루엘라,오랜만에 영화관에서 본 재밌는 영화엠마 스톤의 연기는 가히 놀랍당.,10
21960,크루엘라,배우들 연기가 좋고 2편을 기대하게 만드는 내용입니다.,8
21961,크루엘라,재밌어요!!,8
21962,크루엘라,기대 안하고 봤는데 정말 재밌어서 두번봤어요,10
21963,크루엘라,,8
21964,크루엘라,"엠마스톤밖에 해낼 수 없는 배역, 연출도 짱",10
21965,범죄도시2,액션과 웃음을 즐기면서 관람,10
21966,범죄도시2,믿고보는 범죄도시 ㅎㅎ,10
21967,범죄도시2,믿고보는 범죄도시 시리즈!!,10
21968,범죄도시2,루즈한 틈없이 재밌게 봤어요!,9
21969,범죄도시2,손석구 진짜 미쳤다. 그래서 3은 언제나오는데.,8
21970,범죄도시2,구씨~~~~ 앞으로 탄탄대로이길 ㅎㅎ,10
21971,범죄도시2,너 납치된거야.. 의 강렬한 인상,8
21972,범죄도시2,조금 잔인했지만 1편보다 유머가 더해져서 좋았다,8
21973,범죄도시2,8.8.8.8.8.8,8
21974,범죄도시2,손석구씨의 연기가 몰입도를 높이고 액션 타격감 느껴지는 영화입니다.,9
21975,범죄도시2,강해상 빌런 최고예요ㅠㅠ 1보다 2가 훨씬 재밌고살벌하게 무섭네요 적당히 코믹소요도 있고 천만관객이 볼만 합니다 영화관에서 10번은 봤네요,10
21976,범죄도시2,나쁜 놈은 그냥 잡는거야.. 손석구 인상적. 깜빡이 없이 분노하는 악역 미친 연기력,9
21977,범죄도시2,1편보다 더 재밌게 봤어요,7
21978,범죄도시2,재미있게 관람했습니다.,10
21979,범죄도시2,어우 의자에 앉아서 스크린으로 보는데도 느껴지는 타격감,7
21980,범죄도시2,범죄도시3이 기대돼요!,8
21981,범죄도시2,범죄도시3가 기대됩니다,5
21982,범죄도시2,마동석외에도 연기 좋아요,8
21983,범죄도시2,너무너무 잔인했음...,8
21984,범죄도시2,아무 생각없이 볼 수 있는 영화라 좋았음,6
21985,범죄도시2,범죄영화에서 오락영화로 장르변경이 되어버린 느낌,8
21986,범죄도시2,영화값이 아깝지 않은 영화,8
21987,범죄도시2,범죄액션영화 깔끔하게 재미있다,9
21988,범죄도시2,천만의 품격! 이 정도는 되야 천만을 갈 수 있는 영화! 너무 재밌었다,10
21989,범죄도시2,마동석 그는 진짜 최고!! 타격음이 장난아님ㅋㅋㅋ 범죄도시 10편까지 가즈아!,8
21990,범죄도시2,훌륭한 오락영화...,10
21991,범죄도시2,개인적으로 빌런은 1편보다 약했지만 1편보다 웃겼어요,9
21992,범죄도시2,손석구 연기 좋습니다 3편 기대됩니다,10
21993,범죄도시2,재미와 액션이 적절하게 가미된 영화. 속편이 원작 못 따라간다는 편견을 시원하게 깨버린 영화인데 범죄자들 머리도 시원하게 깸.,9
21994,범죄도시2,이정도면 훌륭하지 시원한 액션~,8
21995,범죄도시2,마동석 액션 타격감은 매우 좋으나 그렇게 재밌나...?싶기는 함,7
21996,범죄도시2,1보다는... 생각보다 그냥 그래요,2
21997,범죄도시2,사이다 영화. 진짜 7편까지 나오려나,8
21998,범죄도시2,3편 이제 곧 나온다 기대중..,10
21999,범죄도시2,3편이 빨리 나왓우면 합니다 ㅎㅎ,10
22000,범죄도시2,영화적 재미에 충실한 작품,7
22001,범죄도시2,이 시리즈화 완전 찬성이요,8
22002,범죄도시2,배우들의 연기가 좋았고 액션이 시원시원해서 좋았어요,9
22003,범죄도시2,손석구의 새로운 모습 좋았다,6
22004,범죄도시2,쓰리가 얼른 나오면 좋겠네요,10
22005,범죄도시2,너무 재밌다 즐기면서 볼 수 있는 영화,7
22006,범죄도시2,장르에 충실하다 재미도 있다,7
22007,범죄도시2,한국 액션이 마동석으로 인해서 단단해진 느낌!,7
22008,범죄도시2,속시원했음ㅎㅎ 더 때려주길,8
22009,범죄도시2,,7
22010,범죄도시2,선과 악의 맞서는 모습이 긴장감있으면서도 중간중안 코믹하게 그려져 재미있게 관람함.,9
22011,범죄도시2,팝콘 무비 정석인 듯,7
22012,범죄도시2,"the roundup , 2022",9
22013,범죄도시2,유쾌통쾌한 영화였어요. 정말 재밌게 잘 봤습니다.,10
22014,범죄도시2,짱 재밌고 짱 통쾌했다. 전작의 재미도 잘 가져옴.,8
22015,범죄도시2,,6
22016,범죄도시2,팝콘무비의 성격에 충실한 작품 어중간한 코미디 어중간한 액션 표방하는 한국영화를 탈피하여 제대로된 웃음과 액션을 선사함,10
22017,범죄도시2,시원하게 스트레스 풀었습니다 :),10
22018,범죄도시2,3편 빨리 만나고보고싶어요,10
22019,범죄도시2,3편이 기대되네요~ 계속 흥했으면 좋겠습니다~^^,10
22020,범죄도시2,감탄할만한 마동석의 성공신화,7
22021,범죄도시2,재미있게 잘 봤습니다,10
22022,범죄도시2,흉기 휘두를 땐 좀 잔인하고 쫄렸다. 마동석이 주먹 휘두를 때마다 타격 소리가 장난 아니었다. 1편에 나왔던 룸살롱 성접대 장면이나 쓸데없이 악역의 바닥난 인성을 보여주기 위해 여자를 패는 장면이 빠졌다는 점이 가장 맘에 듦.,7
22023,범죄도시2,손석구의 강해상은 정말 인상적입니다. 코믹과 액션 모두 만족!,10
22024,범죄도시2,,10
22025,범죄도시2,흥할 수밖에 없는 시리즈가볍게 보기 너무 좋다,10
22026,범죄도시2,성공적인 속편단순하지만 계속 시리즈를 보고싶다,10
22027,범죄도시2,범죄도시가 범죄도시했다,7
22028,범죄도시2,배우들 연기가 볼만합니다,7
22029,범죄도시2,액션과 스토리 연기 모두 깔끔하고 재밌었다.,10
22030,범죄도시2,다른 캐릭터도 괜찮았는데 손석구가 캐릭터에 너무 잘 어울렸음,9
22031,범죄도시2,영화 재밌게 봤습니다. 액션 좋네요.,10
22032,범죄도시2,마동석을 위한 시리즈물 기대는 길어져야,10
22033,범죄도시2,마동석식 통쾌한 액션과 유머,7
22034,범죄도시2,타격감과 청량감이 장난아니네요,10
22035,범죄도시2,이런 각본 방식이면 사실 8편이 아니라 50편도 가능.,6
22036,범죄도시2,다 때려 부수는 맛에 보지 빌런이 좀 약한 느낌이긴 했지만 오락으로 재미있게 봤습니다,10
22037,범죄도시2,범죄도시2 the roundup 2022 마블리 졸귀,7
22038,범죄도시2,간만에 재밌게 본 영화,9
22039,범죄도시2,재미있는 속편이었어요.,9
22040,범죄도시2,액션이 뛰어났어요.,10
22041,범죄도시2,재미있는 속편이었어요,10
22042,범죄도시2,.,9
22043,범죄도시2,재미있게 잘 봤습니다 ㅎ,10
22044,범죄도시2,배우 손석구와 마동석의 케미가 좋았고 연기력이 장난 아니었다.,9
22045,범죄도시2,,6
22046,범죄도시2,긴장감넘치는 영화 근데 너무 잔인해서 이게 왜 15세관람가인지는 아직도 의문스러움,8
22047,범죄도시2,"재밌긴한데 15세치고 너무 잔인,,,",7
22048,범죄도시2,속이 답답할땐 마동석 유니버스,9
22049,범죄도시2,최고의 팝콘무비,10
22050,범죄도시2,재밌었어요 추천합니다!,10
22051,범죄도시2,극장가에 필요했던 강력한 펀치,7
22052,범죄도시2,마동석 김치찌개 잘하네,10
22053,범죄도시2,걍 무난하다,6
22054,범죄도시2,재미있어요 잘 보고 왔습니다!,7
22055,범죄도시2,납치된거양?무서워라~,6
22056,범죄도시2,범죄도시 시리즈의 빌런은 매번 실망시키지 않는다,8
22057,범죄도시2,"완전 정의롭지만은 않은 형사, 매력있는 악역 등 캐릭터들이 살아있고 액션이 훌륭하다.",8
22058,범죄도시2,"올해 최고 명화입니다,. 화이팅입니다,.",10
22059,범죄도시2,마동석 액션 너무 좋아요. 악역도 매력있어 좋아요.,10
22060,범죄도시2,네번 본 영화다.오랫만에!!,8
22061,범죄도시2,천만 가치가 충분히 있는대한민국 히어로 시리즈,10
22062,범죄도시2,너무너무너무머누재밌다,10
22063,범죄도시2,마동석표 액션의 진수,9
22064,범죄도시2,이런 식으로 시리즈물로 계속 나온다면 환영할 것 같아요~,8
22065,범죄도시2,한국 영화의 성공적인 속편.,8
22066,범죄도시2,잘 만든 시리즈물.,6
